"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"EN188","Phu Tho Swimming and Diving Club","Entertainment",4.5,"215A Lý Thường Kiệt, Phường 15, Quận 11, Ho Chi Minh City, Vietnam","Phu Tho Swimming and Diving Club is a sports facility for swimming and diving.","Phu Tho Swimming and Diving Club is a sports complex that offers swimming pools and diving facilities. It provides a space for recreational swimming, competitive training, and swimming lessons. The club is open to the public and caters to swimmers of all skill levels. It's a popular place for people to exercise, cool off, and enjoy water sports.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.764612, 106.658759","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015142/EN188.jpg"
"EN189","Timezone AEON Mall Tan Phu Celadon - Arcade Games & VR","Entertainment",4.8,"AEON Mall Tân Phú Celadon, 30 Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú, Ho Chi Minh City, Vietnam","Timezone AEON Mall Tan Phu Celadon offers arcade games and virtual reality experiences.","Timezone in AEON Mall Tan Phu Celadon is an entertainment center featuring a variety of arcade games and virtual reality experiences. It provides a fun and interactive environment for people of all ages. Visitors can play classic arcade games, try out the latest VR technology, and win prizes. It's a popular destination for families and friends looking for a fun and engaging experience.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1k12000i9nqvy9C37F.jpg","0:00","23:59","10.801397, 106.618573","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015145/EN189.jpg"
"EN190","Ba Ria Square Park","Entertainment",4.2,"Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Ho Chi Minh City, Vietnam","Ba Ria Square Park is a public green space in Ho Chi Minh City.","Ba Ria Square Park provides a refreshing green space within the urban environment of Ho Chi Minh City. It's a place where locals and tourists can relax, take a stroll, or simply enjoy the outdoors. The park features open spaces, trees, and sometimes public art installations. It serves as a community hub for various activities and events. Visitors can enjoy a peaceful respite from the city's hustle and bustle.","",0.0,"https://ak-d.tripcdn.com/images/0HJ2w12000i3n3rqdFA7D.png","0:00","23:59","10.496805, 107.185164","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015146/EN190.png"
"EN191","Nam Vien Park","Entertainment",3.9,"Phường Tân Phú, District 7, Ho Chi Minh City, Vietnam","Nam Vien Park is a green space located in District 7 of Ho Chi Minh City.","Nam Vien Park is a beautifully landscaped park in District 7, known for its modern design and serene atmosphere. It provides a peaceful escape from the city's chaos, with walking paths, seating areas, and lush greenery. The park is popular among locals for exercise, relaxation, and social gatherings. Its well-maintained environment and pleasant ambiance make it a favored destination for families and individuals seeking a tranquil retreat.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0p12000ie0n8wt2DE2.jpg","0:00","23:59","10.721031, 106.729898","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015148/EN191.jpg"
"LC060","Dragon Wharf - Ho Chi Minh Museum (HCMC Branch)","Local",3.5,"01 Nguyễn Tất Thành, Ward 12, District 4, Ho Chi Minh City, Vietnam","Dragon Wharf is a historical site where Ho Chi Minh departed Vietnam.","Dragon Wharf, also known as Nha Rong Wharf, is a significant historical landmark in Ho Chi Minh City. It marks the place where Ho Chi Minh (then Nguyen Tat Thanh) embarked on his journey to find a path for national liberation in 1911. The site now houses a museum dedicated to his life and revolutionary activities. Visitors can explore exhibits showcasing artifacts, documents, and photographs that illustrate his early life and his dedication to Vietnam's independence.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0x12000iduhfto61CC.jpg","0:00","23:59","10.768234, 106.706833","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015149/LC060.jpg"
"EN192","Lan Anh Sports Club","Entertainment",4.8,"291 Cách Mạng Tháng 8, Ward 12, District 10, Ho Chi Minh City, Vietnam","Lan Anh Sports Club is a sports and recreation center in Ho Chi Minh City.","Lan Anh Sports Club is a recreational and fitness facility offering various sporting activities. It features amenities like swimming pools, tennis courts, and fitness centers. People visit this club for exercising, training, and socializing. It provides a convenient space for individuals and families to engage in sports and maintain a healthy lifestyle. The club's facilities cater to different interests and fitness levels, making it a popular choice among residents.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4012000io1zu36A946.jpg","0:00","23:59","10.778826, 106.677897","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015150/EN192.jpg"
"LC061","Pastoral Center of Redemptorists","Local",4.4,"38 Kỳ Đồng, Ward 9, District 3, Ho Chi Minh City, Vietnam","The Pastoral Center of Redemptorists is a religious center in Ho Chi Minh City.","The Pastoral Center of Redemptorists serves as a religious and community center. It likely provides services such as religious education, counseling, and community outreach programs. The center functions as a place of worship, reflection, and spiritual guidance. It may also host events and activities aimed at promoting faith and fostering a sense of community among its members. The architecture and design may reflect the religious order's traditions and values.","",0.0,"https://ak-d.tripcdn.com/images/0102b12000f6tm8coC62D.jpg","0:00","23:59","10.781593, 106.681131","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015152/LC061.jpg"
"LC062","Historic area Minh Dam","Local",3.6,"Phước Hải, Đất Đỏ, Bà Rịa - Vũng Tàu, Vietnam","Minh Dam is a mountain with historical significance during the Vietnam War, located outside of Ho Chi Minh City.","Minh Dam Mountain is a historical site that served as a revolutionary base during the Vietnam War. Although slightly outside Ho Chi Minh City, it's accessible for a day trip. The area offers a glimpse into the past with remnants of bunkers and tunnels used by the Viet Cong. It holds significance as a symbol of resilience and resistance. Visitors can explore the area and learn about its role in the country's history while experiencing the natural beauty of the mountain.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0j12000iqo9f8l1441.jpg","0:00","23:59","10.405662, 107.261088","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015153/LC062.jpg"
"EN193","Artinus 3D Art Museum","Entertainment",4.3,"02-04 Đường số 9, Khu dân cư Him Lam, Phường Tân Hưng, District 7, Ho Chi Minh City, Vietnam","Artinus 3D Art Museum features interactive 3D artworks.","Artinus 3D Art Museum offers a fun and interactive experience for visitors of all ages. The museum features a collection of cleverly designed 3D artworks that create optical illusions. Visitors can pose and interact with the paintings to create unique and memorable photographs. It's a great place to unleash your creativity and capture hilarious moments. The museum provides a lighthearted and engaging activity for families, friends, and solo travelers alike.","",0.0,"https://ak-d.tripcdn.com/images/100g0u000000ivn9uCF13.jpg","0:00","23:59","10.741813, 106.695241","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015155/EN193.jpg"
"LC063","Hanh Thong Tay Parish Church","Local",3.9,"53/7 Quang Trung, Ward 11, Go Vap District, Ho Chi Minh City, Vietnam","Hanh Thong Tay Parish Church is a Catholic church with distinctive architecture.","Hanh Thong Tay Parish Church stands out with its unique architectural style, reflecting a blend of European and Vietnamese influences. The church is an active place of worship for the local Catholic community. Its serene atmosphere and beautiful design attract visitors seeking a place for quiet reflection or simply admiring its beauty. The surrounding gardens and landscaping add to the peaceful ambiance, making it a tranquil escape from the bustling city.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4812000gmkgras5FFC.jpg","0:00","23:59","10.836456, 106.658807","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015156/LC063.jpg"
"EN194","Timezone Aeon Mall Binh Duong","Entertainment",4.9,"AEON Mall Bình Dương Canary, 192 Bình Dương Boulevard, Bình Hòa Ward, Thuận An City, Binh Duong, Vietnam","Timezone Aeon Mall Binh Duong is an arcade and entertainment center located in Binh Duong.","Timezone Aeon Mall Binh Duong is an arcade and family entertainment center located within the Aeon Mall in Binh Duong province, near Ho Chi Minh City. It offers a wide variety of arcade games, prize machines, and other entertainment options suitable for all ages. Visitors can enjoy playing games, collecting tickets, and redeeming them for prizes. The arcade provides a fun and engaging experience for families and individuals looking for entertainment within the mall.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0h12000i2ad2q4E90B.jpg","0:00","23:59","10.931795, 106.711335","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015157/EN194.jpg"
"EN195","Bai Truoc Vung Tau","Entertainment",4.1,"Trần Phú, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam","Bai Truoc is a popular beach area in Vung Tau.","Bai Truoc is a coastal beach area located in Vung Tau. Although it's not in Ho Chi Minh City itself, Vung Tau is easily accessible for a day trip. Bai Truoc is a vibrant beach known for its beautiful views, promenades, and lively atmosphere. Visitors can enjoy swimming, sunbathing, or simply strolling along the beach. The area is also filled with restaurants, cafes, and shops, making it a popular destination for locals and tourists alike to experience beachside relaxation.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3z12000gwvivct4E45.jpg","0:00","23:59","10.342949, 107.074265","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015158/EN195.jpg"
"EN196","Nuoc Ngot pass","Entertainment",4.0,"Ấp An Thới, Xã An Thới, Huyện Cần Giờ, Thành phố Hồ Chí Minh, Vietnam","Nuoc Ngot Pass is a scenic coastal road offering beautiful views.","Nuoc Ngot Pass is a winding coastal road in Can Gio district. It's known for its picturesque scenery, offering stunning views of the sea and surrounding landscapes. Many people enjoy driving or motorcycling along this pass to experience the natural beauty of the area. It's a great place to escape the city and enjoy the fresh air and coastal views.","",0.0,"https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg","0:00","23:59","10.379884, 107.256623","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015159/EN196.jpg"
"EN197","Spirit Escape co so 2","Entertainment",4.3,"264A Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam","Spirit Escape co so 2 offers escape room adventures for entertainment.","Spirit Escape co so 2 is an escape room venue located in District 3. It provides immersive and challenging escape room experiences for groups of friends, families, or colleagues. Participants must solve puzzles, find clues, and work together to escape the room within a time limit. The rooms are themed and designed to create a fun and engaging environment.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.792521, 106.672903","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015161/EN197.jpg"
"EN198","tiNiWorld GigaMall","Entertainment",4.0,"240-242 Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","tiNiWorld GigaMall is an indoor playground for children.","tiNiWorld GigaMall is a large indoor playground located inside GigaMall Thu Duc. It caters to children of various ages, offering a variety of play areas and activities. These include climbing structures, slides, ball pits, and creative play zones. It's a safe and fun environment for children to play and socialize.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5e12000i9mbp8cB528.jpg","0:00","23:59","10.828323, 106.722135","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015162/EN198.jpg"
"EN199","Conference Center Diamond Wedding Place II","Entertainment",4.3,"584 Âu Cơ, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam","Conference Center Diamond Wedding Place II is a venue for events and weddings.","Conference Center Diamond Wedding Place II is a large events venue located in Tan Binh district. It specializes in hosting conferences, weddings, and other special events. The center provides a variety of function rooms and services to cater to different needs and budgets. It offers a professional and elegant setting for celebrations and gatherings.","",0.0,"https://ak-d.tripcdn.com/images/0HJ2812000io2ovck4873.jpg","0:00","23:59","10.782543, 106.64306","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015163/EN199.jpg"
"MA017","Linh Trung Night Market","Market",4.1,"Đường Số 17, Khu phố 6, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","Linh Trung Night Market is a vibrant night market offering food and goods.","Linh Trung Night Market is a bustling night market located in Thu Duc district. It's known for its wide variety of food stalls, clothing vendors, and other goods. The market is a popular spot for locals and students, offering affordable food and a lively atmosphere. It's a great place to experience the local street food scene and find bargain deals.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3d12000ic91oqmD6D6.jpg","0:00","23:59","10.889164, 106.727423","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015165/MA017.jpg"
"EN200","Phong Kham Da Lieu Ga Binh Tan","Entertainment",4.6,"304 Lê Văn Quới, Bình Hưng Hòa A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam","Phong Kham Da Lieu Ga Binh Tan is a Dermatology Clinic.","Phong Kham Da Lieu Ga Binh Tan is a dermatology clinic located in Binh Tan district. It offers medical services related to skin conditions and treatments. This is not a tourist attraction, but rather a medical facility. Therefore, it is generally not something a tourist would visit for leisure or sightseeing purposes.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1o12000iofhuoaFCF8.jpg","0:00","23:59","10.751837, 106.618066","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015166/EN200.jpg"
"EN201","Foot & Body massage Tan Phu","Entertainment",4.8,"433 Trương Vĩnh Ký, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam","Foot & Body massage Tan Phu offers relaxation and massage services.","Foot & Body massage Tan Phu is a massage spa located in Tan Phu district. It offers a variety of massage services, including foot massages and full body massages. The spa aims to provide a relaxing and rejuvenating experience for its customers. It's a great place to unwind and relieve stress after a long day of sightseeing.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1y12000j5rzzrf617D.jpg","0:00","23:59","10.79575, 106.625377","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015167/EN201.jpg"
"EN202","Win.D Gaming Quan 10","Entertainment",4.8,"727/1 Nguyễn Trãi, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Vietnam","Win.D Gaming Quan 10 is a gaming center with computers and consoles.","Win.D Gaming Quan 10 (though located in District 5) is a gaming center that provides access to computers and consoles for playing video games. It's a popular spot for gamers to gather and play together. The center offers a comfortable and well-equipped environment for gaming enthusiasts. It's a place to enjoy competitive and casual gaming experiences.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.778637, 106.663169","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015168/EN202.jpg"
"EN203","Twin Doves Golf Club","Entertainment",4.1,"231 Đường số 10, Khu công nghiệp Sóng Thần 3, Thủ Dầu Một, Bình Dương, Vietnam","Twin Doves Golf Club is a golfing range and club.","Twin Doves Golf Club is located in Binh Duong, near Ho Chi Minh City. The golf club has world class golfing grounds. The location has a pro shop and equipment rentals. It is a popular location for golfers in the area.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4y12000idtll0a67E3.jpg","0:00","23:59","11.022835, 106.668184","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015169/EN203.jpg"
"EN204","Lake Park Ky Hoa","Entertainment",3.7,"79C Hòa Hưng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam","Lake Park Ky Hoa is a park with a lake and recreational activities.","Lake Park Ky Hoa is a public park located in District 10. It features a lake, walking paths, and green spaces. The park offers a variety of recreational activities, such as boating, fishing, and picnicking. It's a popular spot for locals to relax, exercise, and enjoy the outdoors.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3912000gmpyizzBC09.jpg","0:00","23:59","10.774661, 106.671473","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015171/EN204.jpg"
"EN205","Skywalk Climbing","Entertainment",4.9,"Bitexco Financial Tower, 36 Ho Tung Mau Street, Ben Nghe Ward, District 1, Ho Chi Minh City 700000, Vietnam","Skywalk Climbing offers a unique rock climbing experience with stunning city views from the Bitexco Financial Tower.","Located within the iconic Bitexco Financial Tower, Skywalk Climbing provides a thrilling indoor rock climbing experience. Climbers of all skill levels can enjoy scaling various routes while taking in panoramic views of Ho Chi Minh City. The facility offers a safe and well-maintained environment with experienced instructors. It's a fun and challenging activity suitable for individuals, families, and groups looking for an adventurous experience in the heart of the city.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1v12000j544n0lC21E.jpg","0:00","23:59","10.805943, 106.717971","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015172/EN205.jpg"
"EN206","XO Tours - Saigon Food Tours and City Tours Led by Women","Entertainment",4.4,"137 Tan Vinh Street, Ward 6, District 4, Ho Chi Minh City, Vietnam","XO Tours offers guided tours of Saigon, specializing in food and cultural experiences led by female guides.","XO Tours provides immersive tours of Ho Chi Minh City, with a focus on Saigon's vibrant food scene and rich culture. The tours are uniquely led by female guides who offer a local perspective and insider knowledge. Guests can explore hidden gems, sample delicious street food, and learn about the city's history and traditions. XO Tours offers a memorable and authentic experience for visitors seeking to discover the real Saigon.","",0.0,"https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg","0:00","23:59","10.767946, 106.678176","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015173/EN206.jpg"
"EN207","Inside Xcape Room","Entertainment",4.9,"54 Street No. 2, Cityland Residential Area, Ward 7, Go Vap District, Ho Chi Minh City 700000, Vietnam","Inside Xcape Room offers immersive escape room experiences with various themed rooms and challenging puzzles.","Inside Xcape Room provides thrilling and immersive escape room experiences for groups of friends, families, and colleagues. Participants are locked in a themed room and must work together to solve puzzles, find clues, and escape within a set time limit. The rooms feature creative designs, intricate storylines, and challenging puzzles that test players' problem-solving skills. It's an engaging and entertaining activity perfect for those seeking a unique and interactive experience.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3p12000gic48s335DB.jpg","0:00","23:59","10.792522, 106.672902","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015175/EN207.jpg"
"EN208","BHD Star Cineplex","Entertainment",4.8,"3/2, 117-119 Street 3/2, Ward 11, District 10, Ho Chi Minh City, Vietnam","BHD Star Cineplex is a modern cinema chain offering a wide selection of movies in comfortable viewing environments.","BHD Star Cineplex is a popular cinema chain in Ho Chi Minh City, offering a wide selection of both local and international movies. The theaters feature comfortable seating, state-of-the-art sound systems, and large screens for an immersive viewing experience. Moviegoers can enjoy the latest blockbusters, independent films, and animated features in a modern and well-maintained environment. BHD Star Cineplex is a great place to relax and enjoy a movie with friends and family.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1112000i4v6tzp84B2.jpg","0:00","23:59","10.733611, 106.674722","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015177/EN208.jpg"
"EN209","CAPELLA GALLERY HALL","Entertainment",3.5,"24 Ba Thang Hai Street, Ward 12, District 10, Ho Chi Minh City 700000, Vietnam","CAPELLA GALLERY HALL is a venue for events, weddings, and performances.","CAPELLA GALLERY HALL is a sophisticated event venue in Ho Chi Minh City, primarily used for weddings, corporate events, and performances. The hall boasts elegant decor, modern facilities, and customizable spaces to accommodate various events. It is known for its attentive service and professional event planning support. The venue provides a stylish setting for creating memorable and special occasions.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0q12000gmp89jvD4E5.jpg","0:00","23:59","10.777289, 106.680875","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015179/EN209.jpg"
"EN210","Con Dao Musuem","Entertainment",4.4,"Nguyen Van Troi, Côn Đảo, Ba Ria - Vung Tau, Vietnam","Con Dao Museum displays artifacts and exhibits about the history of Con Dao Island, including its time as a prison.","Con Dao Museum is dedicated to preserving and showcasing the history of Con Dao Island, particularly its role as a former prison. The museum features exhibits on the island's natural history, cultural heritage, and revolutionary past. Visitors can learn about the lives of prisoners who were held on the island during the French colonial era and the Vietnam War. The museum offers a poignant and educational experience, providing insights into a significant chapter in Vietnamese history.","",0.0,"https://ak-d.tripcdn.com/images/0106012000f6sq3toB3B8.jpg","0:00","23:59","8.687052, 106.614097","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015181/EN210.jpg"
"EN211","Worldwide Arms Museum","Entertainment",4.5,"98 Tran Hung Dao Street, Phuong 1, Vung Tau, Ba Ria - Vung Tau, Vietnam","The Worldwide Arms Museum showcases a collection of historical weapons and military artifacts from around the world.","The Worldwide Arms Museum displays an impressive collection of historical weapons and military artifacts from various countries and time periods. Visitors can explore exhibits featuring firearms, swords, uniforms, and other military equipment. The museum provides insights into the evolution of weaponry and the history of warfare. It's a fascinating destination for history buffs and anyone interested in military technology.","",0.0,"https://ak-d.tripcdn.com/images/1lo7212000cogrmtv08B9.jpg","0:00","23:59","10.351204, 107.074719","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015182/EN211.jpg"
"EN212","Thu Dau Mot Park","Entertainment",4.2,"Bach Dang Street, Phu Cuong Ward, Thu Dau Mot City, Binh Duong 820000, Vietnam","Thu Dau Mot Park is a green space providing locals and tourists with a place for recreation and relaxation.","Thu Dau Mot Park is a large public park in Binh Duong Province, adjacent to Ho Chi Minh City, offering a green space for recreation and relaxation. The park features walking paths, gardens, playgrounds, and open areas for various activities. Visitors can enjoy a peaceful stroll, exercise outdoors, or simply relax and enjoy the natural surroundings. Thu Dau Mot Park is a popular destination for families, couples, and individuals seeking a break from the urban environment.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1512000gfha2coF3D0.jpg","0:00","23:59","10.991381, 106.661424","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015184/EN212.jpg"
"EN213","Kat in love cinema","Entertainment",3.5,"238 Nguyễn Tri Phương, Phường 4, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam","Kat in love cinema is a local cinema.","Kat in Love Cinema provides private rooms where you can watch movies. It is a place for couples and friends to have their personal space while enjoying a film. They have various films available and provide beverages and snacks for you to enjoy. The place provides an intimate and cozy movie-watching experience for its customers.","",0.0,"https://ak-d.tripcdn.com/images/0HJ2f12000idjqc493F2D.jpg","0:00","23:59","10.775209, 106.66374","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015185/EN213.jpg"
"EN214","Tan Phuoc park","Entertainment",4.9,"Đ. Số 12, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam","Tan Phuoc Park is a public park offering a green space for recreation and relaxation.","Tan Phuoc Park offers playgrounds and areas for the children to play around. It also has open spaces where people can sit and relax or exercise. The park is a place where neighbors and friends can meet and chat. It provides a pleasant outdoor environment within the city.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4p12000iar6ewd1419.jpg","0:00","23:59","10.793512, 106.671962","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015186/EN214.jpg"
"LC064","Saint Dominic's Parish Church","Local",5.0,"190 Vo Van Tan, Ward 5, District 3, Ho Chi Minh City, Vietnam","Saint Dominic's Parish Church is a Catholic church with beautiful architecture.","Saint Dominic's Parish Church, also known as Nha tho Ba Chu, is a notable Catholic church distinguished by its elegant architectural style. The church's exterior showcases French colonial influences, while the interior boasts ornate decorations and stained-glass windows. The serene atmosphere provides a peaceful space for worship and reflection. Visitors can appreciate the church's historical significance and religious artistry.","",0.0,"https://ak-d.tripcdn.com/images/0ww2s120008zguwnj5334.jpg","0:00","23:59","10.79363, 106.669385","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015187/LC064.jpg"
"EN215","Van Thanh Swimming Pool","Entertainment",4.0,"48/10 Dien Bien Phu, Ward 22, Binh Thanh District, Ho Chi Minh City, Vietnam","Van Thanh Swimming Pool is a recreational facility where people can swim and relax.","Van Thanh Swimming Pool offers a refreshing escape from the city heat, providing a clean and well-maintained swimming environment. It's a popular destination for families and individuals looking to swim and unwind. The pool area features amenities such as changing rooms and shaded seating. Enjoy a leisurely day of swimming and soaking up the sun at Van Thanh Swimming Pool.","",0.0,"https://ak-d.tripcdn.com/images/10091f000001gsnvtCDA3.jpg","0:00","23:59","10.797784, 106.71449","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015189/EN215.jpg"
"LC065","Thai Mountain Temple","Local",4.1,"37 Ngo Quyen, Ward 11, District 5, Ho Chi Minh City, Vietnam","Thai Mountain Temple is a religious site providing a tranquil space for worship.","Thai Mountain Temple, also known as Chua Thai Son, is a place of Buddhist worship, offering a serene environment for contemplation and prayer. It features intricate carvings and statues, reflecting traditional Vietnamese architectural styles. The temple's peaceful ambiance attracts locals and tourists seeking spiritual solace. Visitors can learn about the temple's history and immerse themselves in its calming atmosphere.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4p12000ih49i4nCC8D.jpg","0:00","23:59","11.345877, 106.357601","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015190/LC065.jpg"
"EN216","Ba Ria - Vung Tau Museum","Entertainment",4.3,"04 Tran Phu, Ward 1, Vung Tau City, Ba Ria - Vung Tau, Ho Chi Minh City, Vietnam","The Ba Ria - Vung Tau Museum showcases historical and cultural artifacts from the Ba Ria - Vung Tau province.","The Ba Ria - Vung Tau Museum displays a wide collection of artifacts that highlight the historical and cultural aspects of the Ba Ria - Vung Tau province, which is not within Ho Chi Minh City. Its exhibits illustrate the region's history, from ancient times to the present day. Visitors can explore the exhibits to gain an understanding of the local heritage and traditions. The museum provides educational insights into the area's rich past.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0312000if0ave36680.jpg","0:00","23:59","10.350188, 107.06952","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015191/EN216.jpg"
"EN217","Lotte Cinema Le Dai Hanh","Entertainment",4.2,"Lotte Mart Le Dai Hanh, 968 3/2 street, Ward 15, District 11, Ho Chi Minh City, Vietnam","Lotte Cinema Le Dai Hanh is a modern movie theater showing the latest films.","Lotte Cinema Le Dai Hanh provides a contemporary movie-watching experience with comfortable seating and state-of-the-art sound and visual technology. Located within Lotte Mart Le Dai Hanh, it offers a convenient entertainment option for shoppers and movie enthusiasts. The cinema screens a wide selection of Vietnamese and international films, catering to diverse tastes. Relax and enjoy a movie in this modern cinema complex.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4u12000huzlkncCE61.jpg","0:00","23:59","10.762803, 106.65716","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015192/EN217.jpg"
"EN218","Nguyen Hue Street","Entertainment",4.5,"Nguyen Hue, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam","Nguyen Hue Street is a pedestrianized street bustling with activity.","Nguyen Hue Street is a vibrant pedestrian street in the heart of Ho Chi Minh City, known for its lively atmosphere and modern architecture. It's lined with shops, restaurants, cafes, and illuminated fountains, attracting locals and tourists alike. The street hosts various events and festivals, adding to its appeal. Take a stroll, enjoy the street performers, and soak in the city's energy on Nguyen Hue Street.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1612000h027il8E5E9.jpg","0:00","23:59","10.77385, 106.703657","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015223/EN218.jpg"
"LC066","Khanh An Monastery","Local",4.1,"1055 Quoc Lo 1A, An Phu Dong Ward, District 12, Ho Chi Minh City, Vietnam","Khanh An Monastery is a Buddhist monastery providing a peaceful retreat from the city.","Khanh An Monastery offers a serene sanctuary away from the urban hustle, inviting visitors into a tranquil world of Buddhist worship and practice. Its impressive wooden architecture exudes a sense of harmony and reverence. The monastery provides a space for meditation, reflection, and spiritual enrichment. Experience tranquility and immerse yourself in the peaceful ambiance of Khanh An Monastery.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3612000ik3drlf0E2C.jpg","0:00","23:59","10.861082, 106.705087","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015225/LC066.jpg"
"EN219","Cong Vien Gia Dinh","Entertainment",4.4,"Ho Van Hue street, Ward 9, Phu Nhuan District, Ho Chi Minh City, Vietnam","Cong Vien Gia Dinh is a large park offering green spaces and recreational activities.","Cong Vien Gia Dinh is a large and popular park in Ho Chi Minh City, providing a green oasis for relaxation and recreation. It features lush gardens, walking paths, playgrounds, and sports facilities. Families and individuals flock to the park to enjoy picnics, exercise, and socialize. Escape the city bustle and enjoy the fresh air and natural beauty of Cong Vien Gia Dinh.","",0.0,"https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg","0:00","23:59","10.811389, 106.674219","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015226/EN219.jpg"
